OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013045911358850361, 'max_depth': 7, 'n_estimators': 4475, 'subsample': 0.6}) - -12.891814133334023
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01706350404869887, 'max_depth': 10, 'n_estimators': 2814, 'subsample': 0.6}) - -12.874752418758632
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 886, 'subsample': 0.6}) - -12.807289091027437
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 918, 'subsample': 0.6}) - -12.844056642518288
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.027950872005711298, 'max_depth': 5, 'n_estimators': 613, 'subsample': 0.6}) - -12.936505878567207
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1779, 'subsample': 0.6}) - -12.824961680163133
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.07167610095756576, 'max_depth': 10, 'n_estimators': 1959, 'subsample': 1.0}) - -13.135125996326442
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.022417653961560105, 'max_depth': 10, 'n_estimators': 1769, 'subsample': 1.0}) - -12.988701548064762
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 3544, 'subsample': 1.0}) - -13.052010059544141
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.0742716778517852, 'max_depth': 8, 'n_estimators': 2553, 'subsample': 1.0}) - -13.305637628350661
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.021688579947116354, 'max_depth': 10, 'n_estimators': 2806, 'subsample': 0.842610542179679}) - -12.942480935199058
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013184949152048004, 'max_depth': 7, 'n_estimators': 429, 'subsample': 0.6}) - -12.811992994616208
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1248, 'subsample': 0.761438676867818}) - -12.940319306079136
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.012766450692092186, 'max_depth': 7, 'n_estimators': 3821, 'subsample': 0.7289966852526452}) - -12.91939171990247
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.06793512492522423, 'max_depth': 10, 'n_estimators': 451, 'subsample': 1.0}) - -13.346122697569324
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1825, 'subsample': 0.7714048427532826}) - -12.906270666208354
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016382550283919474, 'max_depth': 10, 'n_estimators': 2562, 'subsample': 1.0}) - -12.956685808620719
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.017508345243719595, 'max_depth': 4, 'n_estimators': 625, 'subsample': 1.0}) - -13.07864161713996
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.09619339040137173, 'max_depth': 9, 'n_estimators': 3736, 'subsample': 1.0}) - -13.369773068642832
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 3326, 'subsample': 0.6}) - -12.850211818798167
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 2901, 'subsample': 0.6}) - -12.843786785694343
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 878, 'subsample': 0.6}) - -12.9270535024632
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01576025011412747, 'max_depth': 6, 'n_estimators': 380, 'subsample': 0.6}) - -12.877517029655262
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 3756, 'subsample': 0.6}) - -13.145756700251749
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.04657594156381402, 'max_depth': 10, 'n_estimators': 234, 'subsample': 0.6}) - -13.024084095248037
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.017426059185527087, 'max_depth': 8, 'n_estimators': 2156, 'subsample': 1.0}) - -12.95824609811144
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03192282515678476, 'max_depth': 8, 'n_estimators': 3637, 'subsample': 0.6}) - -12.970080852242983
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 3625, 'subsample': 0.6}) - -12.851026097656177
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 878, 'subsample': 0.7714367130671541}) - -12.852277942691837
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 4423, 'subsample': 0.6}) - -12.838786963104322
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.011961016385409085, 'max_depth': 8, 'n_estimators': 2630, 'subsample': 0.6}) - -12.868438138157298
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.1758421219250636, 'max_depth': 4, 'n_estimators': 4768, 'subsample': 0.6}) - -13.749847172094505
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.04506686907778321, 'max_depth': 4, 'n_estimators': 4831, 'subsample': 1.0}) - -13.335322742548072
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 2826, 'subsample': 0.6}) - -12.843189657041032
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016115957740250528, 'max_depth': 7, 'n_estimators': 4299, 'subsample': 0.7340899183880645}) - -12.868006149638783
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.011882035366795954, 'max_depth': 7, 'n_estimators': 460, 'subsample': 0.6}) - -12.842289383706255
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 4887, 'subsample': 0.6}) - -12.84786560363207
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2194, 'subsample': 0.6}) - -12.850306238194747
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.015135421617185296, 'max_depth': 10, 'n_estimators': 413, 'subsample': 1.0}) - -12.969864354067218
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.030651253196835846, 'max_depth': 10, 'n_estimators': 1456, 'subsample': 0.7969333886639081}) - -12.945996990875567
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02893820300903325, 'max_depth': 9, 'n_estimators': 4704, 'subsample': 0.6}) - -13.026502566653914
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 2253, 'subsample': 0.7772016424363006}) - -12.882572662281657
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.025010342195355487, 'max_depth': 7, 'n_estimators': 4331, 'subsample': 0.7624966364710899}) - -13.007639403269
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.012373673440472736, 'max_depth': 8, 'n_estimators': 4104, 'subsample': 0.7697505301223175}) - -12.918623439826309
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.06078646691161148, 'max_depth': 10, 'n_estimators': 4560, 'subsample': 0.6}) - -12.904693073238338
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02320101182549544, 'max_depth': 4, 'n_estimators': 3680, 'subsample': 1.0}) - -13.246374888904365
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 3494, 'subsample': 0.7067145266952111}) - -12.912658090443031
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.0467777006106301, 'max_depth': 10, 'n_estimators': 4431, 'subsample': 0.6}) - -12.952218201361555
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01818155926685226, 'max_depth': 6, 'n_estimators': 1585, 'subsample': 1.0}) - -13.009771631836013
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02347707097894873, 'max_depth': 6, 'n_estimators': 1318, 'subsample': 1.0}) - -13.10182022986697
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 5000, 'subsample': 0.6}) - -12.834772485534643
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 4585, 'subsample': 0.6}) - -12.83469755457035
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 3713, 'subsample': 0.6}) - -12.837080824318525
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.0757768190392943, 'max_depth': 10, 'n_estimators': 4680, 'subsample': 0.6}) - -12.970638953387786
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.07675144031196886, 'max_depth': 4, 'n_estimators': 2997, 'subsample': 1.0}) - -13.387516698017166
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 2452, 'subsample': 0.6}) - -12.928594489960664
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.060598323577470886, 'max_depth': 8, 'n_estimators': 4087, 'subsample': 0.6}) - -13.270009308986056
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.021031480424633167, 'max_depth': 7, 'n_estimators': 601, 'subsample': 0.6}) - -12.9337992472262
