OrderedDict({'C': 100.0, 'epsilon': 0.9077184588583849, 'gamma': 0.05420725488455253, 'kernel': 'rbf'}) - -14.165081340771167
OrderedDict({'C': 100.0, 'epsilon': 0.7934234265520451, 'gamma': 0.05476401076656805, 'kernel': 'rbf'}) - -14.165790515536747
OrderedDict({'C': 100.0, 'epsilon': 0.9301788559171701, 'gamma': 0.05382574113012281, 'kernel': 'rbf'}) - -14.164994921693776
OrderedDict({'C': 100.0, 'epsilon': 0.9899651309044336, 'gamma': 0.05410598225030125, 'kernel': 'rbf'}) - -14.164763146299444
OrderedDict({'C': 100.0, 'epsilon': 0.9480967326105523, 'gamma': 0.05367043188980179, 'kernel': 'rbf'}) - -14.165034654490032
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05417798294094468, 'kernel': 'rbf'}) - -14.164645839957933
OrderedDict({'C': 100.0, 'epsilon': 0.9351949088850828, 'gamma': 0.05362430314121539, 'kernel': 'rbf'}) - -14.16505450455424
OrderedDict({'C': 100.0, 'epsilon': 0.925437582132172, 'gamma': 0.05457903811966399, 'kernel': 'rbf'}) - -14.164928741801347
OrderedDict({'C': 100.0, 'epsilon': 0.9441946932337214, 'gamma': 0.05413347717329381, 'kernel': 'rbf'}) - -14.164875994699027
OrderedDict({'C': 100.0, 'epsilon': 0.9335690109789951, 'gamma': 0.054611212846844025, 'kernel': 'rbf'}) - -14.16487550921202
OrderedDict({'C': 100.0, 'epsilon': 0.8935233591950131, 'gamma': 0.054492848468700124, 'kernel': 'rbf'}) - -14.165004233655026
OrderedDict({'C': 100.0, 'epsilon': 0.8692247562433069, 'gamma': 0.05507842415864061, 'kernel': 'rbf'}) - -14.164957578280331
OrderedDict({'C': 100.0, 'epsilon': 0.9470492495669488, 'gamma': 0.05417190297292499, 'kernel': 'rbf'}) - -14.164828279203391
OrderedDict({'C': 100.0, 'epsilon': 0.8969934110720241, 'gamma': 0.05421405119699086, 'kernel': 'rbf'}) - -14.165076514461694
OrderedDict({'C': 100.0, 'epsilon': 0.9733754701773534, 'gamma': 0.05401146625049365, 'kernel': 'rbf'}) - -14.164758532884289
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05435878844393663, 'kernel': 'rbf'}) - -14.164420936514835
OrderedDict({'C': 100.0, 'epsilon': 0.9892568567105525, 'gamma': 0.0542791486758045, 'kernel': 'rbf'}) - -14.164574008091787
OrderedDict({'C': 100.0, 'epsilon': 0.9736327286103644, 'gamma': 0.0540283413125552, 'kernel': 'rbf'}) - -14.164756240860786
OrderedDict({'C': 100.0, 'epsilon': 0.9714378554261108, 'gamma': 0.0541774161071299, 'kernel': 'rbf'}) - -14.16471087249937
OrderedDict({'C': 100.0, 'epsilon': 0.8878209544007003, 'gamma': 0.05405420429504358, 'kernel': 'rbf'}) - -14.16512125710515
OrderedDict({'C': 100.0, 'epsilon': 0.9934625916017521, 'gamma': 0.05406829501059902, 'kernel': 'rbf'}) - -14.164752284838496
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054046090101646106, 'kernel': 'rbf'}) - -14.164747384243356
OrderedDict({'C': 100.0, 'epsilon': 0.9613442728087706, 'gamma': 0.05407869860663182, 'kernel': 'rbf'}) - -14.164751525382272
OrderedDict({'C': 100.0, 'epsilon': 0.9231748665842363, 'gamma': 0.05411656391299408, 'kernel': 'rbf'}) - -14.165032739003772
OrderedDict({'C': 100.0, 'epsilon': 0.8083486065608018, 'gamma': 0.05556215613241732, 'kernel': 'rbf'}) - -14.166277574368001
OrderedDict({'C': 100.0, 'epsilon': 0.9539095228198973, 'gamma': 0.05461423904342302, 'kernel': 'rbf'}) - -14.164687885366968
OrderedDict({'C': 100.0, 'epsilon': 0.9279442619648256, 'gamma': 0.05444548162332818, 'kernel': 'rbf'}) - -14.16491609493958
OrderedDict({'C': 100.0, 'epsilon': 0.7334181202485145, 'gamma': 0.05528688098581968, 'kernel': 'rbf'}) - -14.1672310526436
OrderedDict({'C': 100.0, 'epsilon': 0.8976697515677653, 'gamma': 0.05420536309396356, 'kernel': 'rbf'}) - -14.165077507493844
OrderedDict({'C': 100.0, 'epsilon': 0.9710315785312337, 'gamma': 0.05415298723757186, 'kernel': 'rbf'}) - -14.16471348974304
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05357453836381861, 'kernel': 'rbf'}) - -14.164860680188463
OrderedDict({'C': 100.0, 'epsilon': 0.8860379372374845, 'gamma': 0.05424705205306556, 'kernel': 'rbf'}) - -14.165064634492172
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054076585241451314, 'kernel': 'rbf'}) - -14.16472893149085
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054051614238390215, 'kernel': 'rbf'}) - -14.164760408166837
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053468964791779185, 'kernel': 'rbf'}) - -14.165037202009668
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05404506529104956, 'kernel': 'rbf'}) - -14.164747177626234
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053773521327761246, 'kernel': 'rbf'}) - -14.164733025300185
OrderedDict({'C': 100.0, 'epsilon': 0.9755835211504881, 'gamma': 0.05444696128504364, 'kernel': 'rbf'}) - -14.164584051464635
OrderedDict({'C': 100.0, 'epsilon': 0.887728316584283, 'gamma': 0.055500404960178606, 'kernel': 'rbf'}) - -14.164843200043885
OrderedDict({'C': 100.0, 'epsilon': 0.9262312364932399, 'gamma': 0.054200089944849324, 'kernel': 'rbf'}) - -14.16498134611769
OrderedDict({'C': 100.0, 'epsilon': 0.9980968373941203, 'gamma': 0.054048395795725374, 'kernel': 'rbf'}) - -14.164750325625866
OrderedDict({'C': 100.0, 'epsilon': 0.8979651975325402, 'gamma': 0.05422318790960614, 'kernel': 'rbf'}) - -14.165072770577666
OrderedDict({'C': 100.0, 'epsilon': 0.962363363212423, 'gamma': 0.05410067068510638, 'kernel': 'rbf'}) - -14.16472616545786
OrderedDict({'C': 100.0, 'epsilon': 0.927787948967604, 'gamma': 0.0545271970824702, 'kernel': 'rbf'}) - -14.164904435245138
OrderedDict({'C': 100.0, 'epsilon': 0.8190504528632107, 'gamma': 0.05456001206240855, 'kernel': 'rbf'}) - -14.165387046731016
OrderedDict({'C': 100.0, 'epsilon': 0.9751084163487257, 'gamma': 0.05336340766084805, 'kernel': 'rbf'}) - -14.16517912378328
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054197238382789274, 'kernel': 'rbf'}) - -14.164626506435791
OrderedDict({'C': 100.0, 'epsilon': 0.9922578729499515, 'gamma': 0.054095192695936815, 'kernel': 'rbf'}) - -14.164745002599684
OrderedDict({'C': 100.0, 'epsilon': 0.9819067973977695, 'gamma': 0.05403881574224004, 'kernel': 'rbf'}) - -14.164780647178521
OrderedDict({'C': 100.0, 'epsilon': 0.8531915659169624, 'gamma': 0.05343391123266783, 'kernel': 'rbf'}) - -14.165355776623324
OrderedDict({'C': 100.0, 'epsilon': 0.9779717856234296, 'gamma': 0.05380761139667808, 'kernel': 'rbf'}) - -14.164834219563314
OrderedDict({'C': 100.0, 'epsilon': 0.9138605016264079, 'gamma': 0.05436220465244301, 'kernel': 'rbf'}) - -14.165047640493404
OrderedDict({'C': 100.0, 'epsilon': 0.9428754831195874, 'gamma': 0.05404780252255532, 'kernel': 'rbf'}) - -14.164929555148712
OrderedDict({'C': 100.0, 'epsilon': 0.9506539049637696, 'gamma': 0.05408993916583261, 'kernel': 'rbf'}) - -14.164842893008302
OrderedDict({'C': 100.0, 'epsilon': 0.9704047504211237, 'gamma': 0.054537977730665384, 'kernel': 'rbf'}) - -14.164588296995547
OrderedDict({'C': 100.0, 'epsilon': 0.9999323342068628, 'gamma': 0.05397800181913089, 'kernel': 'rbf'}) - -14.1647581000797
OrderedDict({'C': 100.0, 'epsilon': 0.9491540707290504, 'gamma': 0.05430033907814893, 'kernel': 'rbf'}) - -14.164748241743343
OrderedDict({'C': 100.0, 'epsilon': 0.9609791008208509, 'gamma': 0.05410285027329512, 'kernel': 'rbf'}) - -14.164735525589094
OrderedDict({'C': 100.0, 'epsilon': 0.9660079383047663, 'gamma': 0.05410093679410473, 'kernel': 'rbf'}) - -14.164725146906074
OrderedDict({'C': 100.0, 'epsilon': 0.9999029849372936, 'gamma': 0.053846439535732954, 'kernel': 'rbf'}) - -14.164759601962995
OrderedDict({'C': 100.0, 'epsilon': 0.9739112316414982, 'gamma': 0.05410865737728981, 'kernel': 'rbf'}) - -14.164759254020765
OrderedDict({'C': 100.0, 'epsilon': 0.8910081813770061, 'gamma': 0.05406639408264857, 'kernel': 'rbf'}) - -14.165106636013348
OrderedDict({'C': 100.0, 'epsilon': 0.9791562798259925, 'gamma': 0.05431529813346834, 'kernel': 'rbf'}) - -14.164617353453119
OrderedDict({'C': 100.0, 'epsilon': 0.911463291093687, 'gamma': 0.0542171260814484, 'kernel': 'rbf'}) - -14.165073074246456
OrderedDict({'C': 100.0, 'epsilon': 0.9050496087015847, 'gamma': 0.054660279148307164, 'kernel': 'rbf'}) - -14.164917978379227
OrderedDict({'C': 100.0, 'epsilon': 0.8840357372751978, 'gamma': 0.05426550122965864, 'kernel': 'rbf'}) - -14.165069422075613
OrderedDict({'C': 100.0, 'epsilon': 0.8888037069833581, 'gamma': 0.054182876343218896, 'kernel': 'rbf'}) - -14.165066223918364
OrderedDict({'C': 100.0, 'epsilon': 0.9622660115293179, 'gamma': 0.05410181628274621, 'kernel': 'rbf'}) - -14.164726802988174
OrderedDict({'C': 100.0, 'epsilon': 0.8428326307221476, 'gamma': 0.054658077569369114, 'kernel': 'rbf'}) - -14.165234567378263
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053805385725563204, 'kernel': 'rbf'}) - -14.16474820475201
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05298586520270962, 'kernel': 'rbf'}) - -14.165687467974312
OrderedDict({'C': 100.0, 'epsilon': 0.9460957612271181, 'gamma': 0.05425567178411323, 'kernel': 'rbf'}) - -14.164792940355309
OrderedDict({'C': 100.0, 'epsilon': 0.9309415428130048, 'gamma': 0.05451531211615344, 'kernel': 'rbf'}) - -14.1648729351032
OrderedDict({'C': 100.0, 'epsilon': 0.9740646678276388, 'gamma': 0.05407173346239728, 'kernel': 'rbf'}) - -14.164747794334522
OrderedDict({'C': 100.0, 'epsilon': 0.9654955290423973, 'gamma': 0.05372041866858088, 'kernel': 'rbf'}) - -14.164902449413358
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0539393146621861, 'kernel': 'rbf'}) - -14.16478103136923
OrderedDict({'C': 100.0, 'epsilon': 0.7421770256068888, 'gamma': 0.055328738074834946, 'kernel': 'rbf'}) - -14.167096585154487
OrderedDict({'C': 100.0, 'epsilon': 0.9845641092131322, 'gamma': 0.05406868860641266, 'kernel': 'rbf'}) - -14.164785150595634
OrderedDict({'C': 100.0, 'epsilon': 0.9966354460377194, 'gamma': 0.05401137985961021, 'kernel': 'rbf'}) - -14.164769810718223
OrderedDict({'C': 100.0, 'epsilon': 0.9721347198991568, 'gamma': 0.053700989594301196, 'kernel': 'rbf'}) - -14.164865066023982
OrderedDict({'C': 100.0, 'epsilon': 0.7868067609843571, 'gamma': 0.05465773536554716, 'kernel': 'rbf'}) - -14.165854584960162
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054085441742895715, 'kernel': 'rbf'}) - -14.164732116523828
OrderedDict({'C': 100.0, 'epsilon': 0.7695639000070817, 'gamma': 0.054547029189013205, 'kernel': 'rbf'}) - -14.166296809335014
OrderedDict({'C': 100.0, 'epsilon': 0.8853944544918867, 'gamma': 0.054255434998217285, 'kernel': 'rbf'}) - -14.165063724280728
OrderedDict({'C': 100.0, 'epsilon': 0.9999999999999981, 'gamma': 0.05376917899869044, 'kernel': 'rbf'}) - -14.164730695304252
OrderedDict({'C': 100.0, 'epsilon': 0.935286141630286, 'gamma': 0.054379680983348264, 'kernel': 'rbf'}) - -14.164844450022338
OrderedDict({'C': 100.0, 'epsilon': 0.8330822498102832, 'gamma': 0.05446623734711373, 'kernel': 'rbf'}) - -14.16520952549339
OrderedDict({'C': 100.0, 'epsilon': 0.9687895795634646, 'gamma': 0.05405921494103412, 'kernel': 'rbf'}) - -14.164747443015628
OrderedDict({'C': 100.0, 'epsilon': 0.9452609062929104, 'gamma': 0.05408587247265591, 'kernel': 'rbf'}) - -14.164895619356836
OrderedDict({'C': 100.0, 'epsilon': 0.9641357864037775, 'gamma': 0.05410230833974318, 'kernel': 'rbf'}) - -14.164723647753721
OrderedDict({'C': 100.0, 'epsilon': 0.7813777390568697, 'gamma': 0.05493292901002828, 'kernel': 'rbf'}) - -14.166041283503992
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05399811562605338, 'kernel': 'rbf'}) - -14.164762877873608
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05411474509545572, 'kernel': 'rbf'}) - -14.164712434140569
OrderedDict({'C': 100.0, 'epsilon': 0.9419164501614672, 'gamma': 0.0541756053621377, 'kernel': 'rbf'}) - -14.16487683211185
OrderedDict({'C': 100.0, 'epsilon': 0.8236454789293141, 'gamma': 0.05530693983787634, 'kernel': 'rbf'}) - -14.165599005498567
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0540848982314584, 'kernel': 'rbf'}) - -14.164731223050051
OrderedDict({'C': 100.0, 'epsilon': 0.9653788042036138, 'gamma': 0.054161823286711604, 'kernel': 'rbf'}) - -14.164715809014595
OrderedDict({'C': 100.0, 'epsilon': 0.9278780415888884, 'gamma': 0.054045288161534734, 'kernel': 'rbf'}) - -14.165002386347377
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05522228293962652, 'kernel': 'rbf'}) - -14.164655179947616
OrderedDict({'C': 100.0, 'epsilon': 0.9192645389656384, 'gamma': 0.054312042547189535, 'kernel': 'rbf'}) - -14.165011283384526
OrderedDict({'C': 100.0, 'epsilon': 0.8412452627887701, 'gamma': 0.05449343303957388, 'kernel': 'rbf'}) - -14.165158132833394
OrderedDict({'C': 100.0, 'epsilon': 0.9299517599710628, 'gamma': 0.054339559226330776, 'kernel': 'rbf'}) - -14.164926664855878
OrderedDict({'C': 100.0, 'epsilon': 0.9674297246084858, 'gamma': 0.0539089828204221, 'kernel': 'rbf'}) - -14.16478613302032
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054183538201418, 'kernel': 'rbf'}) - -14.164642650441897
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05338894250644086, 'kernel': 'rbf'}) - -14.165153505889908
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05393203954950683, 'kernel': 'rbf'}) - -14.164759692736174
OrderedDict({'C': 100.0, 'epsilon': 0.9794164230578672, 'gamma': 0.0541507963801148, 'kernel': 'rbf'}) - -14.164745823184258
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05373271335102544, 'kernel': 'rbf'}) - -14.164741756581881
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053860530355307, 'kernel': 'rbf'}) - -14.164759313783227
OrderedDict({'C': 100.0, 'epsilon': 0.9540708815835502, 'gamma': 0.053592351658028926, 'kernel': 'rbf'}) - -14.165069325677297
OrderedDict({'C': 100.0, 'epsilon': 0.9501596866638162, 'gamma': 0.05437580863376739, 'kernel': 'rbf'}) - -14.164733285982905
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05371593232003662, 'kernel': 'rbf'}) - -14.164734686665081
OrderedDict({'C': 100.0, 'epsilon': 0.8655806626975286, 'gamma': 0.054584984055310704, 'kernel': 'rbf'}) - -14.165066089623924
OrderedDict({'C': 100.0, 'epsilon': 0.9857440833004463, 'gamma': 0.05438514013164635, 'kernel': 'rbf'}) - -14.164525453078463
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05398823268183149, 'kernel': 'rbf'}) - -14.164759801842106
OrderedDict({'C': 100.0, 'epsilon': 0.9610095195628826, 'gamma': 0.054182059864001014, 'kernel': 'rbf'}) - -14.164696570517815
OrderedDict({'C': 100.0, 'epsilon': 0.9156107010340567, 'gamma': 0.05449899304289595, 'kernel': 'rbf'}) - -14.164984397499447
OrderedDict({'C': 100.0, 'epsilon': 0.9689491668383011, 'gamma': 0.0546972067420559, 'kernel': 'rbf'}) - -14.164545689646513
OrderedDict({'C': 100.0, 'epsilon': 0.9740323145046259, 'gamma': 0.05414783405504842, 'kernel': 'rbf'}) - -14.164733502059752
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05289304659082435, 'kernel': 'rbf'}) - -14.165710127872092
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0544139106658228, 'kernel': 'rbf'}) - -14.164381442082577
OrderedDict({'C': 100.0, 'epsilon': 0.7377214182040187, 'gamma': 0.055078512518959115, 'kernel': 'rbf'}) - -14.167000641859104
OrderedDict({'C': 100.0, 'epsilon': 0.9877512278881645, 'gamma': 0.05411144039032908, 'kernel': 'rbf'}) - -14.164772456830761
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054462399107970544, 'kernel': 'rbf'}) - -14.164358808320463
OrderedDict({'C': 100.0, 'epsilon': 0.9670470592857562, 'gamma': 0.0540370768536615, 'kernel': 'rbf'}) - -14.164747139965806
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05418922727454067, 'kernel': 'rbf'}) - -14.164631745567423
OrderedDict({'C': 100.0, 'epsilon': 0.8340948907047543, 'gamma': 0.05475482093066917, 'kernel': 'rbf'}) - -14.165327978320974
OrderedDict({'C': 100.0, 'epsilon': 0.9996798164950458, 'gamma': 0.054109959296676995, 'kernel': 'rbf'}) - -14.164709971834156
OrderedDict({'C': 100.0, 'epsilon': 0.9139229895296413, 'gamma': 0.05432198796586367, 'kernel': 'rbf'}) - -14.165041497655787
OrderedDict({'C': 100.0, 'epsilon': 0.8847363224650824, 'gamma': 0.054476555336354364, 'kernel': 'rbf'}) - -14.165032707844764
OrderedDict({'C': 100.0, 'epsilon': 0.9455719525218632, 'gamma': 0.054096354812587795, 'kernel': 'rbf'}) - -14.16489685551592
OrderedDict({'C': 100.0, 'epsilon': 0.9299945157011653, 'gamma': 0.054420735742353996, 'kernel': 'rbf'}) - -14.164896901600082
OrderedDict({'C': 100.0, 'epsilon': 0.8483483989537814, 'gamma': 0.05455911020153588, 'kernel': 'rbf'}) - -14.165166150675253
OrderedDict({'C': 100.0, 'epsilon': 0.9011281466373291, 'gamma': 0.05477690809055095, 'kernel': 'rbf'}) - -14.16487009517176
OrderedDict({'C': 100.0, 'epsilon': 0.8944598309007179, 'gamma': 0.05419699832535551, 'kernel': 'rbf'}) - -14.165070257679181
OrderedDict({'C': 100.0, 'epsilon': 0.9514151427155947, 'gamma': 0.05426527502098093, 'kernel': 'rbf'}) - -14.164745960975647
OrderedDict({'C': 100.0, 'epsilon': 0.9240034871100152, 'gamma': 0.05458970221349768, 'kernel': 'rbf'}) - -14.16493197632228
OrderedDict({'C': 100.0, 'epsilon': 0.7936723035867056, 'gamma': 0.05473970588182683, 'kernel': 'rbf'}) - -14.16577164962528
OrderedDict({'C': 100.0, 'epsilon': 0.9833847804716569, 'gamma': 0.054140956723082154, 'kernel': 'rbf'}) - -14.164754613249873
OrderedDict({'C': 100.0, 'epsilon': 0.9528403541957028, 'gamma': 0.05464100405190887, 'kernel': 'rbf'}) - -14.164687654698776
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053917141742428794, 'kernel': 'rbf'}) - -14.164769278915553
OrderedDict({'C': 100.0, 'epsilon': 0.9308457975166611, 'gamma': 0.05446852368236991, 'kernel': 'rbf'}) - -14.16487693600666
OrderedDict({'C': 100.0, 'epsilon': 0.8318236579515229, 'gamma': 0.054580154585244844, 'kernel': 'rbf'}) - -14.165276278350678
OrderedDict({'C': 100.0, 'epsilon': 0.9822607852768882, 'gamma': 0.05421765141497389, 'kernel': 'rbf'}) - -14.164692755798512
OrderedDict({'C': 100.0, 'epsilon': 0.9603253862204899, 'gamma': 0.0542412451997881, 'kernel': 'rbf'}) - -14.16470582356022
OrderedDict({'C': 100.0, 'epsilon': 0.8306359357562194, 'gamma': 0.055515553625587216, 'kernel': 'rbf'}) - -14.165614696225145
OrderedDict({'C': 100.0, 'epsilon': 0.9349440917057518, 'gamma': 0.05427645931137732, 'kernel': 'rbf'}) - -14.164877809729077
OrderedDict({'C': 100.0, 'epsilon': 0.9690065728259144, 'gamma': 0.054177829518304126, 'kernel': 'rbf'}) - -14.16470962971648
OrderedDict({'C': 100.0, 'epsilon': 0.95109733249411, 'gamma': 0.05414050994440303, 'kernel': 'rbf'}) - -14.16480766105499
OrderedDict({'C': 100.0, 'epsilon': 0.9519691415664928, 'gamma': 0.054315623019701886, 'kernel': 'rbf'}) - -14.164730384569594
OrderedDict({'C': 100.0, 'epsilon': 0.9437096330939456, 'gamma': 0.0543626981813377, 'kernel': 'rbf'}) - -14.16476635525738
OrderedDict({'C': 100.0, 'epsilon': 0.8632915978792048, 'gamma': 0.05440473757728099, 'kernel': 'rbf'}) - -14.165105897540391
OrderedDict({'C': 100.0, 'epsilon': 0.9999999724327173, 'gamma': 0.05414929322097796, 'kernel': 'rbf'}) - -14.164681160154604
OrderedDict({'C': 100.0, 'epsilon': 0.9262536410219909, 'gamma': 0.05384615682832931, 'kernel': 'rbf'}) - -14.164967686097452
OrderedDict({'C': 100.0, 'epsilon': 0.9660344281228493, 'gamma': 0.054217980409476965, 'kernel': 'rbf'}) - -14.16470145419419
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0541859747735587, 'kernel': 'rbf'}) - -14.164635690318093
OrderedDict({'C': 100.0, 'epsilon': 0.7100787892740075, 'gamma': 0.05549506250805445, 'kernel': 'rbf'}) - -14.168268425082076
OrderedDict({'C': 100.0, 'epsilon': 0.921275808873611, 'gamma': 0.05429766212765805, 'kernel': 'rbf'}) - -14.164999724209697
OrderedDict({'C': 100.0, 'epsilon': 0.9093185557236155, 'gamma': 0.05449012380331137, 'kernel': 'rbf'}) - -14.165007092916477
OrderedDict({'C': 100.0, 'epsilon': 0.9659175275929166, 'gamma': 0.05416006438644267, 'kernel': 'rbf'}) - -14.164698407427846
OrderedDict({'C': 100.0, 'epsilon': 0.8472117287040629, 'gamma': 0.055068290429385186, 'kernel': 'rbf'}) - -14.165141820138178
OrderedDict({'C': 100.0, 'epsilon': 0.8885456414150942, 'gamma': 0.05428611718158451, 'kernel': 'rbf'}) - -14.165064280711372
OrderedDict({'C': 100.0, 'epsilon': 0.9303108845702283, 'gamma': 0.05436463533957561, 'kernel': 'rbf'}) - -14.164916630965072
OrderedDict({'C': 100.0, 'epsilon': 0.8440024112198216, 'gamma': 0.054522572575850366, 'kernel': 'rbf'}) - -14.165155391691224
OrderedDict({'C': 100.0, 'epsilon': 0.9999999999999961, 'gamma': 0.05448769250708012, 'kernel': 'rbf'}) - -14.16433719880807
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05388467889683802, 'kernel': 'rbf'}) - -14.164759980058871
OrderedDict({'C': 100.0, 'epsilon': 0.9430401344145548, 'gamma': 0.05386256344410137, 'kernel': 'rbf'}) - -14.165014230139452
OrderedDict({'C': 100.0, 'epsilon': 0.9772106591802844, 'gamma': 0.05382763955704222, 'kernel': 'rbf'}) - -14.164824966337182
OrderedDict({'C': 100.0, 'epsilon': 0.9456621687714594, 'gamma': 0.0535878594853974, 'kernel': 'rbf'}) - -14.165090708251977
OrderedDict({'C': 100.0, 'epsilon': 0.8723178532031075, 'gamma': 0.05375963268091603, 'kernel': 'rbf'}) - -14.165218218884394
OrderedDict({'C': 100.0, 'epsilon': 0.9674084477815343, 'gamma': 0.0542580005063307, 'kernel': 'rbf'}) - -14.164693954761626
OrderedDict({'C': 100.0, 'epsilon': 0.7001845602444491, 'gamma': 0.05582202544543396, 'kernel': 'rbf'}) - -14.169122604757396
OrderedDict({'C': 100.0, 'epsilon': 0.8442388127406074, 'gamma': 0.05451866839810467, 'kernel': 'rbf'}) - -14.165141896902469
OrderedDict({'C': 100.0, 'epsilon': 0.9889488663095322, 'gamma': 0.05413592794797449, 'kernel': 'rbf'}) - -14.164729370293017
OrderedDict({'C': 100.0, 'epsilon': 0.8640310522018829, 'gamma': 0.05442989430488112, 'kernel': 'rbf'}) - -14.165105383134286
OrderedDict({'C': 100.0, 'epsilon': 0.859541225395178, 'gamma': 0.05394901426215366, 'kernel': 'rbf'}) - -14.165182644673866
OrderedDict({'C': 99.96973840218006, 'epsilon': 0.9909227300311602, 'gamma': 0.0536534665999878, 'kernel': 'rbf'}) - -14.164826206156889
OrderedDict({'C': 100.0, 'epsilon': 0.9559626454013298, 'gamma': 0.05419371253082772, 'kernel': 'rbf'}) - -14.164734879159761
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05388471278963688, 'kernel': 'rbf'}) - -14.164759459316826
OrderedDict({'C': 100.0, 'epsilon': 0.9013923801928663, 'gamma': 0.054511703140491946, 'kernel': 'rbf'}) - -14.16499852505009
OrderedDict({'C': 100.0, 'epsilon': 0.9813349791326433, 'gamma': 0.05363473402657328, 'kernel': 'rbf'}) - -14.164844900597185
OrderedDict({'C': 100.0, 'epsilon': 0.98419610133529, 'gamma': 0.0547895461767489, 'kernel': 'rbf'}) - -14.16446443413501
OrderedDict({'C': 100.0, 'epsilon': 0.8890790313569412, 'gamma': 0.05460629093296895, 'kernel': 'rbf'}) - -14.16499035062995
OrderedDict({'C': 100.0, 'epsilon': 0.9648513711275775, 'gamma': 0.05420595221713047, 'kernel': 'rbf'}) - -14.164703131365084
OrderedDict({'C': 100.0, 'epsilon': 0.8994068772326643, 'gamma': 0.0543009482916069, 'kernel': 'rbf'}) - -14.165072688051135
OrderedDict({'C': 100.0, 'epsilon': 0.9999999999999801, 'gamma': 0.05417314503029167, 'kernel': 'rbf'}) - -14.164656612527391
OrderedDict({'C': 100.0, 'epsilon': 0.9660245563286866, 'gamma': 0.054169902747024004, 'kernel': 'rbf'}) - -14.164710500574833
OrderedDict({'C': 100.0, 'epsilon': 0.9726141086304272, 'gamma': 0.05430718976803882, 'kernel': 'rbf'}) - -14.164657020590118
OrderedDict({'C': 100.0, 'epsilon': 0.893872879383113, 'gamma': 0.05437412722989105, 'kernel': 'rbf'}) - -14.165044891771037
OrderedDict({'C': 100.0, 'epsilon': 0.9891451164377534, 'gamma': 0.054263968383661314, 'kernel': 'rbf'}) - -14.164589193146657
OrderedDict({'C': 100.0, 'epsilon': 0.9016328444560683, 'gamma': 0.054298593577917456, 'kernel': 'rbf'}) - -14.165082781901372
OrderedDict({'C': 100.0, 'epsilon': 0.8154226018445518, 'gamma': 0.05468591415372312, 'kernel': 'rbf'}) - -14.165487711067277
OrderedDict({'C': 100.0, 'epsilon': 0.9995238309395069, 'gamma': 0.053920353588610186, 'kernel': 'rbf'}) - -14.164755583143034
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0544529993607768, 'kernel': 'rbf'}) - -14.164352196199136
OrderedDict({'C': 100.0, 'epsilon': 0.9631418935600382, 'gamma': 0.05403549250503038, 'kernel': 'rbf'}) - -14.16477483788692
OrderedDict({'C': 100.0, 'epsilon': 0.8625003573801237, 'gamma': 0.054635996277344424, 'kernel': 'rbf'}) - -14.165074027288568
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054420883196678656, 'kernel': 'rbf'}) - -14.164376280710494
